state,zipcode,n1,numdep,agi,numfarm,taxamt,contrib
NC,27243,2220,1270,164038000,40,18637000,2560000
NC,27244,5040,3030,361763000,90,38030000,5327000
NC,27248,1920,1180,88149000,60,6844000,399000
NC,27249,5940,3360,343476000,80,29771000,4464000
NC,27252,740,400,40696000,50,3465000,389000
NC,27253,14050,8760,708379000,100,56430000,7023000
NC,27258,3230,2150,171926000,20,14709000,1680000
NC,27260,9580,8640,282694000,0,14732000,3080000
NC,27262,10310,6370,675218000,0,82277000,23440000
NC,27263,9600,6100,435091000,50,31803000,4842000
NC,27265,24280,14810,1548414000,50,156389000,20883000
NC,27278,13110,7930,1199384000,150,153157000,18388000
NC,27281,1220,700,76878000,30,8109000,685000
NC,27282,7970,4340,599402000,0,66683000,8737000
NC,27283,1490,740,84440000,30,6906000,721000
NC,27284,25990,14780,1725730000,150,172940000,24539000
NC,27288,9250,5870,400333000,50,30146000,3720000
NC,27291,690,350,33710000,0,2600000,224000
NC,27292,16150,10390,762085000,140,59276000,6165000
NC,27295,16940,10340,912364000,220,76474000,8650000
NC,27298,4640,3000,233111000,200,17981000,2065000
NC,27299,2180,1520,102702000,20,7092000,403000
NC,27301,4840,3130,264175000,40,20457000,3202000
NC,27302,15040,9320,922030000,120,86756000,10317000
NC,27305,640,430,24668000,20,1536000,288000
NC,27306,2710,1590,142448000,60,12901000,1790000
NC,27310,3720,3100,515461000,40,79254000,10714000
NC,27311,1340,890,54708000,40,3625000,261000
NC,27312,10540,4790,978933000,170,118612000,15002000
NC,27313,3210,1770,191166000,50,16852000,2492000
NC,27314,450,290,24442000,20,1901000,0
NC,27315,830,470,41551000,30,3131000,493000
NC,27316,2840,1980,115781000,140,7114000,759000
NC,27317,7610,4880,370313000,70,28414000,2812000
NC,27320,16200,9780,775149000,250,59183000,6915000
NC,27325,2490,1910,105015000,140,6642000,690000
NC,27326,1540,940,73740000,80,5548000,698000
NC,27330,16990,11660,988313000,160,95977000,13139000
NC,27332,13310,10040,717474000,100,56872000,6147000
NC,27341,2230,1350,97557000,180,6360000,457000
NC,27343,680,350,43130000,20,4358000,374000
NC,27344,7340,6080,349207000,270,30454000,2754000
NC,27349,2800,1730,146464000,120,11278000,1183000
NC,27350,2770,1700,137616000,50,10083000,1037000
NC,27355,1140,720,48892000,70,3146000,304000
NC,27356,1190,810,49080000,40,3136000,184000
NC,27357,4180,2640,296338000,60,30776000,2779000
NC,27358,6530,4820,807631000,70,119773000,14641000
NC,27360,20030,13190,924731000,90,66934000,7483000
NC,27370,6730,4070,401225000,80,40967000,3260000
NC,27371,3050,1910,150061000,70,12259000,1726000
NC,27376,4580,2570,350640000,60,39382000,4910000
NC,27377,5000,3010,310347000,30,28521000,4514000
NC,27379,1890,1120,81437000,60,5704000,664000
NC,27401,7720,4590,316228000,0,31510000,3630000
NC,27403,8250,3720,492193000,0,56155000,7142000
NC,27405,20850,16240,725233000,0,42986000,7014000
NC,27406,26970,18420,1137679000,80,84456000,14875000
NC,27407,22340,14710,1281626000,20,149969000,19277000
NC,27408,9110,4300,1461434000,30,271887000,39094000
NC,27409,8660,4430,402269000,0,34018000,3654000
NC,27410,26890,13230,2460027000,50,324478000,51519000
NC,27455,14450,8330,1395818000,30,197249000,22466000
NC,27501,8870,6460,497863000,90,41858000,6071000
NC,27502,19360,16040,2052681000,50,267470000,24528000
NC,27503,1720,880,160199000,40,19690000,2946000
NC,27504,7000,4910,385932000,130,34335000,4508000
NC,27505,2960,2180,142906000,50,10042000,923000
NC,27507,770,450,39493000,30,3237000,211000
NC,27508,790,550,35346000,0,2975000,322000
NC,27509,1860,1230,79978000,0,5397000,722000
NC,27510,7320,3150,466113000,0,53907000,3295000
NC,27511,16030,8450,1557519000,30,217239000,31925000
NC,27513,22740,13110,2825114000,20,380513000,65333000
NC,27514,11090,5630,1576033000,20,260739000,37743000
NC,27516,17990,11640,2122221000,100,318544000,27392000
NC,27517,13470,6630,2298432000,60,403711000,69179000
NC,27518,10620,5850,1932984000,0,370051000,35637000
NC,27519,26320,23620,3534808000,40,515257000,41482000
NC,27520,19880,13460,1171921000,70,101311000,12627000
NC,27521,2670,1980,131083000,40,9284000,1078000
NC,27522,6060,3950,378139000,40,36544000,5402000
NC,27523,6560,4810,761922000,40,105858000,10569000
NC,27524,5400,3940,280163000,150,22668000,2321000
NC,27525,7160,4890,395637000,50,33365000,3939000
NC,27526,23810,16740,1857628000,90,192846000,28426000
NC,27527,13480,11420,1216566000,60,139740000,15686000
NC,27529,24400,15880,1495619000,70,135993000,19867000
NC,27530,15390,10550,738883000,80,60742000,9604000
NC,27534,14340,8650,779014000,50,75311000,10452000
NC,27536,6970,5520,267190000,0,20324000,3351000
NC,27537,9900,7190,417384000,110,29255000,4781000
NC,27539,11040,9250,1233734000,30,170202000,20508000
NC,27540,17430,16200,1819338000,40,235269000,23944000
NC,27541,1830,1020,117304000,80,10770000,1328000
NC,27542,4010,2890,206733000,70,17214000,2031000
NC,27544,1830,1110,80486000,30,5631000,947000
NC,27545,14700,10280,815171000,40,67884000,12252000
NC,27546,7490,5350,377241000,120,29240000,3971000
NC,27549,9810,6500,476578000,190,37478000,4754000
NC,27551,800,410,46618000,0,4773000,695000
NC,27553,920,590,38467000,0,2467000,469000
NC,27557,3330,2360,146859000,40,9852000,1182000
NC,27559,1160,690,76096000,30,7960000,801000
NC,27560,16950,11070,1546653000,0,191732000,14598000
NC,27562,1310,1040,135886000,30,16953000,2023000
NC,27563,1860,1340,65511000,50,3344000,575000
NC,27565,11040,7130,562044000,260,46523000,6575000
NC,27569,3600,2760,182805000,60,14108000,2002000
NC,27571,3540,3130,308363000,0,32177000,5777000
NC,27572,3150,1650,215199000,110,22053000,2442000
NC,27573,4730,3070,191686000,0,13977000,1482000
NC,27574,6220,3820,324895000,130,25532000,2513000
NC,27576,7150,5640,307131000,70,21338000,2487000
NC,27577,10150,7230,594192000,80,63166000,5823000
NC,27581,1720,1090,95986000,30,7112000,900000
NC,27583,3330,2030,192190000,50,15349000,1834000
NC,27587,31900,24450,3192231000,90,405627000,60113000
NC,27589,2830,1950,103784000,60,6177000,1203000
NC,27591,10670,7670,654979000,120,62313000,8224000
NC,27592,7750,5640,491152000,50,43855000,5249000
NC,27596,8470,5440,583702000,30,56777000,8899000
NC,27597,11330,7800,644638000,150,56600000,9166000
NC,27601,4370,1860,323162000,0,45905000,3322000
NC,27603,23940,12570,1670266000,70,193455000,20827000
NC,27604,21550,12360,1173933000,30,114838000,14846000
NC,27605,3440,620,359873000,0,50815000,4615000
NC,27606,20570,8620,1505855000,50,197758000,20435000
NC,27607,9870,4080,1198842000,30,192926000,23335000
NC,27608,5800,3040,1332241000,20,256005000,32762000
NC,27609,18490,8520,2013713000,40,311278000,41581000
NC,27610,31740,24650,1248531000,20,81452000,16861000
NC,27612,20580,8030,2078211000,50,297744000,35639000
NC,27613,23040,13180,2531665000,50,358980000,46746000
NC,27614,16310,11290,2567138000,40,435456000,66464000
NC,27615,22190,11100,2554924000,50,380407000,57560000
NC,27616,25420,18310,1326404000,20,106969000,16545000
NC,27617,10500,4810,939911000,20,127331000,11146000
NC,27701,10060,5300,684016000,0,88969000,9623000
NC,27703,28620,17820,1732523000,30,169366000,28643000
NC,27704,17500,12880,727410000,30,49529000,9544000
NC,27705,21040,9920,1866288000,40,255080000,38563000
NC,27707,21680,11800,1691136000,20,234139000,36619000
NC,27712,10540,5790,885625000,30,102658000,16087000
NC,27713,26710,13300,2089113000,30,253897000,32630000
NC,27801,7610,6080,243038000,40,13649000,2598000
NC,27803,8750,6180,471420000,0,44144000,10789000
NC,27804,13110,8280,749086000,40,73573000,14937000
NC,27805,1360,930,50282000,0,2846000,441000
NC,27806,880,510,45071000,0,4127000,409000
NC,27807,2960,2210,138553000,40,10224000,1280000
NC,27808,1060,520,82729000,20,8702000,1386000
NC,27809,2060,1350,104953000,20,9444000,1508000
NC,27810,1460,790,74331000,0,6266000,1318000
NC,27812,980,710,46665000,0,4054000,590000
NC,27814,700,350,41773000,20,3747000,254000
NC,27816,1170,760,45159000,40,2751000,434000
NC,27817,3350,1890,199994000,0,19321000,1942000
NC,27818,500,320,21472000,0,1398000,0
NC,27820,1090,640,48985000,30,3171000,384000
NC,27821,120,70,4219000,0,238000,0
NC,27822,3750,2360,197974000,50,16774000,2094000
NC,27823,2750,2150,98231000,30,5781000,1196000
NC,27824,490,370,20498000,0,1559000,0
NC,27826,260,160,10577000,0,696000,0
NC,27828,3590,2600,191812000,40,18051000,2361000
NC,27829,760,470,33421000,0,2577000,198000
NC,27830,1890,1190,87398000,40,6584000,677000
NC,27831,1170,850,38628000,0,1912000,526000
NC,27832,1200,850,44451000,0,2711000,387000
NC,27834,22630,16180,1060928000,50,109268000,14878000
NC,27837,2500,1960,177330000,20,19457000,3261000
NC,27839,1160,670,46865000,0,3389000,443000
NC,27840,220,140,8344000,0,461000,0
NC,27842,680,160,53367000,0,6226000,628000
NC,27843,390,290,13581000,0,698000,0
NC,27844,1090,890,37120000,0,1860000,234000
NC,27845,670,380,30118000,20,2096000,298000
NC,27846,1280,750,61515000,40,4557000,558000
NC,27847,300,220,8839000,0,376000,0
NC,27849,590,500,19266000,0,958000,214000
NC,27850,2810,1280,180917000,40,19897000,2567000
NC,27851,2210,1570,98462000,20,6541000,1004000
NC,27852,1150,760,57532000,30,4299000,545000
NC,27853,190,120,7474000,0,452000,0
NC,27855,2180,1440,94490000,20,7060000,1096000
NC,27856,7580,4900,409157000,90,34919000,6678000
NC,27857,480,300,19646000,40,1246000,0
NC,27858,21350,11410,1545110000,70,189716000,27078000
NC,27860,800,600,38723000,40,2507000,732000
NC,27862,290,170,14133000,0,1055000,0
NC,27863,5510,3810,277792000,40,19839000,2365000
NC,27864,1910,1410,79610000,0,5661000,712000
NC,27865,810,480,39297000,0,2849000,262000
NC,27866,310,200,11899000,0,757000,0
NC,27869,820,560,29052000,0,1447000,256000
NC,27870,10840,7860,477315000,30,36667000,6062000
NC,27871,1750,1260,68092000,30,4482000,542000
NC,27872,180,100,5704000,0,279000,0
NC,27874,1730,1240,65634000,30,4507000,685000
NC,27875,160,80,6251000,0,315000,0
NC,27876,490,300,21173000,20,1508000,0
NC,27880,1450,1130,95732000,30,9820000,1090000
NC,27882,3240,2240,146940000,70,11523000,1483000
NC,27883,1500,1110,61667000,20,4148000,342000
NC,27884,630,440,30250000,0,2433000,0
NC,27885,400,260,15961000,0,945000,0
NC,27886,8100,5880,353318000,50,28006000,4312000
NC,27888,1020,840,41544000,20,2676000,270000
NC,27889,11770,7770,607631000,90,53665000,7204000
NC,27890,920,730,29889000,0,1792000,316000
NC,27891,2210,1550,89470000,30,6301000,956000
NC,27892,5990,3840,267390000,130,20118000,3309000
NC,27893,15610,12010,603654000,30,43062000,8188000
NC,27896,9660,6240,691150000,30,78163000,12370000
NC,27897,550,440,19498000,0,1027000,0
NC,27909,17180,10810,828590000,90,64604000,8871000
NC,27910,4300,3080,190531000,40,15285000,2921000
NC,27916,380,220,21579000,0,1730000,73000
NC,27917,320,210,10186000,0,574000,0
NC,27919,490,300,23256000,40,1529000,219000
NC,27921,2220,1520,141386000,20,12060000,1100000
NC,27922,330,220,13259000,0,869000,0
NC,27923,340,130,16064000,0,1325000,0
NC,27924,1160,730,48767000,40,3252000,460000
NC,27925,1510,1050,59447000,30,3942000,310000
NC,27926,710,380,35112000,0,2730000,231000
NC,27927,720,110,58346000,0,7659000,484000
NC,27928,750,470,31647000,50,2038000,241000
NC,27929,820,460,65408000,0,6934000,370000
NC,27932,5320,3180,310744000,60,30315000,11058000
NC,27935,600,410,29847000,0,1987000,205000
NC,27937,1560,1060,76326000,0,5443000,694000
NC,27938,570,350,28691000,0,2128000,388000
NC,27939,1310,660,60021000,0,4616000,275000
NC,27941,300,120,17839000,0,1729000,0
NC,27942,300,180,14430000,0,1039000,0
NC,27944,5000,2710,281466000,90,23922000,3085000
NC,27946,510,290,28664000,20,2175000,0
NC,27947,490,270,22423000,0,1655000,30000
NC,27948,6530,2780,351466000,0,31683000,2662000
NC,27949,4640,1790,446872000,0,60755000,7284000
NC,27950,870,380,48588000,0,3906000,238000
NC,27953,430,270,18239000,0,1217000,0
NC,27954,3260,1730,206440000,0,21032000,3154000
NC,27956,150,90,10078000,0,795000,0
NC,27957,640,340,35923000,20,3559000,334000
NC,27958,5380,3640,384363000,30,36565000,3404000
NC,27959,1700,560,128724000,0,14718000,1361000
NC,27962,2960,1890,123131000,30,9215000,1196000
NC,27964,300,120,19605000,0,2337000,0
NC,27965,250,150,10429000,0,801000,0
NC,27966,610,340,27020000,0,1954000,53000
NC,27970,1310,760,58971000,30,4674000,612000
NC,27973,730,440,41143000,0,3206000,179000
NC,27974,530,270,26859000,0,2184000,73000
NC,27976,1660,1120,107249000,0,8631000,962000
NC,27979,640,360,34931000,30,2703000,205000
NC,27980,890,570,44512000,30,3371000,432000
NC,27981,770,420,35904000,0,2603000,427000
NC,27983,3270,2190,134961000,70,9757000,1904000
NC,27986,480,300,22839000,0,1922000,258000
NC,28001,10990,7000,537938000,140,42104000,5918000
NC,28006,550,280,30912000,0,2668000,291000
NC,28012,11480,6280,929630000,20,114726000,15907000
NC,28016,5660,3510,245687000,60,17233000,1977000
NC,28018,2170,1160,106663000,50,7894000,968000
NC,28020,1000,570,45021000,50,2879000,138000
NC,28021,5580,3360,296836000,100,24665000,3052000
NC,28023,6860,4310,363067000,60,29198000,4908000
NC,28025,24420,17320,1427882000,170,131354000,21744000
NC,28027,32700,23590,2343904000,80,252632000,34284000
NC,28031,14910,8450,2166468000,40,371122000,45983000
NC,28032,1610,830,140962000,0,18940000,3242000
NC,28033,1300,870,61383000,40,4137000,261000
NC,28034,8080,5300,385070000,60,27279000,3459000
NC,28036,8510,6190,1336571000,50,223073000,36725000
NC,28037,11660,6530,1242873000,40,169540000,21117000
NC,28040,2970,1910,131098000,70,8891000,668000
NC,28043,8110,5350,343038000,80,23268000,2991000
NC,28052,14360,10810,537037000,0,36303000,3968000
NC,28054,17370,11010,837870000,20,69249000,11901000
NC,28056,15290,9780,1056944000,40,107701000,20888000
NC,28071,1330,790,75269000,50,6962000,417000
NC,28073,2110,1510,82920000,20,4715000,392000
NC,28075,9400,7450,873888000,30,104083000,16403000
NC,28078,29560,20650,2953826000,60,381041000,49284000
NC,28079,17530,13150,1203641000,40,115676000,17811000
NC,28080,3500,2310,219030000,60,20054000,3451000
NC,28081,12070,8430,634890000,40,56830000,8502000
NC,28083,11280,7610,462589000,20,29692000,4037000
NC,28086,11930,7800,588456000,110,46999000,6296000
NC,28088,1550,870,76830000,0,5627000,627000
NC,28090,3070,2120,138652000,160,9506000,941000
NC,28091,910,550,32635000,0,1812000,241000
NC,28092,16390,10100,833175000,140,66990000,7767000
NC,28097,3030,1830,187972000,50,17154000,2279000
NC,28098,1780,1070,88247000,0,6985000,781000
NC,28101,380,250,30282000,0,3057000,448000
NC,28103,4490,3100,239503000,220,19338000,2767000
NC,28104,14960,11700,1861215000,40,284024000,36862000
NC,28105,20380,12770,1847358000,20,232714000,35726000
NC,28107,3900,2560,261501000,70,24958000,4060000
NC,28110,22920,17600,1325505000,190,117872000,18767000
NC,28112,11540,8190,613909000,160,55653000,5742000
NC,28114,2610,1740,112236000,60,7219000,940000
NC,28115,18860,12910,1223194000,130,119053000,13349000
NC,28117,21290,13300,2818432000,70,477988000,50254000
NC,28119,1060,810,34677000,30,1675000,428000
NC,28120,10710,6520,679260000,0,65018000,8855000
NC,28124,3110,1900,182818000,120,15975000,2861000
NC,28125,1260,660,88115000,90,10079000,1006000
NC,28127,2890,1550,201555000,50,24380000,3051000
NC,28128,3190,1920,178965000,80,16650000,1794000
NC,28129,2500,1430,145843000,70,12737000,1536000
NC,28133,1120,650,60131000,50,4791000,530000
NC,28134,5880,3310,355807000,0,34875000,5228000
NC,28135,1500,1040,68375000,60,5281000,601000
NC,28137,1330,700,70110000,50,5386000,463000
NC,28138,4600,2830,251870000,70,21626000,2266000
NC,28139,7860,4530,411081000,190,33753000,5486000
NC,28144,10060,6450,563144000,40,61388000,15314000
NC,28146,12700,7250,689520000,120,57128000,6978000
NC,28147,10930,7350,551024000,90,46366000,5980000
NC,28150,11500,7420,620554000,190,59255000,8012000
NC,28152,9950,6740,451203000,120,31797000,4621000
NC,28159,1360,970,52296000,0,3248000,581000
NC,28160,1600,1020,56559000,0,3269000,254000
NC,28163,2290,1450,151765000,60,13170000,2392000
NC,28164,6830,4070,457010000,30,45665000,6919000
NC,28166,4790,2680,363908000,30,43585000,4125000
NC,28167,990,560,47182000,40,3672000,262000
NC,28168,4390,2710,211149000,210,15031000,1285000
NC,28170,4630,3370,171508000,100,10047000,2312000
NC,28173,25330,24840,3699732000,130,613443000,71371000
NC,28174,3430,2680,152264000,50,10845000,1774000
NC,28202,9000,1430,994889000,0,171065000,13714000
NC,28203,10660,2820,1422581000,0,259666000,23805000
NC,28204,5080,1250,469401000,0,71131000,8438000
NC,28205,23220,10610,1527812000,0,191772000,13998000
NC,28206,6170,4060,222601000,0,18527000,1380000
NC,28207,4410,2590,2212565000,20,497878000,114098000
NC,28208,17370,12760,598001000,0,45481000,4581000
NC,28209,12240,4660,1616063000,20,279644000,25439000
NC,28210,22320,11000,2633660000,40,421559000,52482000
NC,28211,14340,8930,3971179000,40,778968000,114339000
NC,28212,17410,12970,585298000,0,34461000,4485000
NC,28213,19690,13550,790671000,0,56344000,12539000
NC,28214,19710,13630,991411000,0,84348000,14278000
NC,28215,27430,19990,1184649000,0,87052000,17874000
NC,28216,26220,17630,1205617000,0,103477000,16183000
NC,28217,12780,8630,522488000,0,41926000,4245000
NC,28226,19160,11160,2935719000,30,537382000,63731000
NC,28227,26550,17690,1528221000,40,150277000,25100000
NC,28262,19650,10840,944734000,0,82230000,11080000
NC,28269,38460,25780,2190502000,20,203002000,34495000
NC,28270,15420,10850,1948037000,20,303246000,38635000
NC,28273,19650,11470,997917000,0,85209000,10898000
NC,28277,33530,23340,4544845000,40,749684000,76685000
NC,28278,15040,9060,1442937000,0,195816000,23887000
NC,28301,6090,4370,198564000,0,13137000,2955000
NC,28303,14170,8370,800774000,20,88686000,12654000
NC,28304,16280,10740,696834000,0,50361000,8652000
NC,28305,2970,1430,287445000,20,41875000,8193000
NC,28306,17970,15180,957493000,50,78685000,13323000
NC,28307,5370,5090,224860000,0,10212000,604000
NC,28311,15670,10440,787560000,20,65784000,13688000
NC,28312,8270,5870,476896000,90,45260000,8375000
NC,28314,25160,16960,1067432000,0,79545000,14176000
NC,28315,5730,3670,285820000,50,22753000,2331000
NC,28318,1900,1370,93010000,70,7052000,1250000
NC,28320,3080,2080,135277000,120,9059000,1671000
NC,28323,1780,1570,87991000,30,5968000,671000
NC,28326,8860,9460,456747000,90,28816000,2463000
NC,28327,7570,5530,499973000,160,46766000,5157000
NC,28328,10100,8230,487114000,320,41972000,7343000
NC,28333,4550,3830,161614000,20,8766000,1168000
NC,28334,9840,7040,483379000,160,41882000,6847000
NC,28337,4000,2870,187844000,70,15286000,2974000
NC,28338,1660,1160,69762000,70,4678000,597000
NC,28339,2830,1800,119945000,0,8617000,1049000
NC,28340,3810,2970,134599000,70,7966000,1424000
NC,28341,1600,1520,71307000,50,4641000,472000
NC,28343,590,470,20452000,0,1045000,258000
NC,28344,1220,1110,51747000,40,3255000,475000
NC,28345,4870,3670,179800000,0,10998000,1226000
NC,28347,380,280,11726000,0,578000,0
NC,28348,15720,12910,782078000,30,55887000,9969000
NC,28349,1500,1010,69520000,70,5460000,722000
NC,28351,1920,1420,70384000,30,4045000,871000
NC,28352,8820,6920,376382000,60,27427000,6811000
NC,28356,2210,1630,127892000,20,10468000,1538000
NC,28357,1030,850,43954000,20,3028000,358000
NC,28358,12860,9900,575629000,110,48653000,9538000
NC,28360,4820,4040,185102000,40,11830000,2122000
NC,28363,480,350,17994000,0,1018000,0
NC,28364,4920,4530,169011000,120,8649000,2294000
NC,28365,6320,4900,282059000,150,20495000,3706000
